Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
FINA - API Payment,,,,2022-06-16 17:09:20,2022-06-16 17:09:32,11.386s,PASSED
,,,,,,,
Test Cases/DMS_FINA_API/FINA_Payment_VA,,,,2022-06-16 17:09:21,2022-06-16 17:09:25,3.888s,PASSED
"payment = sendRequest(findTestObject(""DMS_FINA_API/Payment VA"", [""c_code"":c_code, ""cust_no"":cust_no, ""req_id"":req_id, ""channel_type"":channel_type, ""cust_name"":cust_name, ""paid_amount"":paid_amount, ... ]))",,call service payment VA,,2022-06-16 17:09:22,2022-06-16 17:09:25,2.677s,PASSED
response = payment.getResponseText(),,show response to report in test suite,,2022-06-16 17:09:25,2022-06-16 17:09:25,0.028s,PASSED
"markPassed(""result payment data ke : "" + no)",,,,2022-06-16 17:09:25,2022-06-16 17:09:25,0.028s,PASSED
logInfo($response),,,,2022-06-16 17:09:25,2022-06-16 17:09:25,0.063s,PASSED
,,,,,,,
Test Cases/DMS_FINA_API/FINA_Payment_VA,,,,2022-06-16 17:09:25,2022-06-16 17:09:27,1.444s,PASSED
"payment = sendRequest(findTestObject(""DMS_FINA_API/Payment VA"", [""c_code"":c_code, ""cust_no"":cust_no, ""req_id"":req_id, ""channel_type"":channel_type, ""cust_name"":cust_name, ""paid_amount"":paid_amount, ... ]))",,call service payment VA,,2022-06-16 17:09:25,2022-06-16 17:09:27,1.416s,PASSED
response = payment.getResponseText(),,show response to report in test suite,,2022-06-16 17:09:27,2022-06-16 17:09:27,0.002s,PASSED
"markPassed(""result payment data ke : "" + no)",,,,2022-06-16 17:09:27,2022-06-16 17:09:27,0.002s,PASSED
logInfo($response),,,,2022-06-16 17:09:27,2022-06-16 17:09:27,0.001s,PASSED
,,,,,,,
Test Cases/DMS_FINA_API/FINA_Payment_VA,,,,2022-06-16 17:09:27,2022-06-16 17:09:27,0.506s,PASSED
