Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Biling Sudah Di Bayar ( 1 - 7 ),,,,2022-06-28 14:02:51,2022-06-28 14:15:05,12m - 14.045s,PASSED
,,,,,,,
Test Cases/DMS_Renewal dan Upgrade Asuransi Aswata/Matriks 1/1.1. Login - konsumen,,,,2022-06-28 14:02:52,2022-06-28 14:03:49,57.609s,PASSED
"baseDir = System.getProperty(""user.dir"")",,Get directory project,,2022-06-28 14:02:53,2022-06-28 14:02:53,0.005s,PASSED
"startExistingApplication(""com.vq.mbrochuregp.client.android"", STOP_ON_FAILURE)",,,,2022-06-28 14:02:53,2022-06-28 14:03:13,20.348s,PASSED
delay(8),,,,2022-06-28 14:03:13,2022-06-28 14:03:21,8.112s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/test/android.widget.EditText - Email""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Login"", 1), 0)",,,,2022-06-28 14:03:21,2022-06-28 14:03:26,4.552s,PASSED
"setText(findTestObject(""DMS_FINA_Mobile/test/android.widget.EditText - Password""), findTestData(""DMS_Asr_Cakpro"").getObjectValue(""Pass"", 1), 0)",,,,2022-06-28 14:03:26,2022-06-28 14:03:27,1.530s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-1.1-input username dan password"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 14:03:27,2022-06-28 14:03:31,3.185s,PASSED
"tap(findTestObject(""DMS_FINA_Mobile/FINA_Login/FINA_Login_Button""), 0)",,set user login,,2022-06-28 14:03:31,2022-06-28 14:03:31,0.824s,PASSED
delay(9),,,,2022-06-28 14:03:31,2022-06-28 14:03:40,9.041s,PASSED
"elementAccount = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Account_Button""), 10)",,,,2022-06-28 14:03:40,2022-06-28 14:03:41,0.715s,PASSED
elementAccount.click(),,,,2022-06-28 14:03:41,2022-06-28 14:03:41,0.125s,PASSED
delay(2),,,,2022-06-28 14:03:41,2022-06-28 14:03:43,2.017s,PASSED
"takeScreenshotAsCheckpoint(baseDir + sspathasuransicakpro + ""skenario-1.2-berhasil login"" + "".png"", STOP_ON_FAILURE)",,,,2022-06-28 14:03:43,2022-06-28 14:03:45,2.186s,PASSED
"elementHome = findElement(findTestObject(""DMS_FINA_Mobile/FINA_BottomNav_Home_Button""), 10)",,,,2022-06-28 14:03:45,2022-06-28 14:03:49,3.694s,PASSED
elementHome.click(),,,,2022-06-28 14:03:49,2022-06-28 14:03:49,0.084s,PASSED
,,,,,,,
